-30.003511,-0.01833,3.49295,3.402866,3.642212,4.190601,0.355155,2.766695,2.690749,3.312454,3.071137,3.026424,2.892285,3.195412,3.46336,4.068299,3.267413,1.9711,2.307762,3.080959,2.455314,2.340301,2.109308,1.041975,1.655055,4.097392,2.220455,1.300351,1.770391,2.089334,2.858343,2.302608,2.652157,,,-30.003511,-146.4171337,,,16.60598608,49,,-152.4380826,157.4145504,-129.4069616,118.6365332,,49,-157.4790445
-31.340047,-0.006494,3.51432,3.413387,3.680349,4.19356,0.465951,2.754201,2.741051,3.325277,3.081,3.04089,2.911354,3.236508,3.47684,4.074545,3.266098,1.993973,2.314206,3.090624,2.466268,2.376061,2.123162,1.120583,1.718522,4.102225,2.223999,1.314849,1.842233,2.112852,2.902802,2.293587,2.678253,,,-31.340047,-152.9394294,,,16.65732856,50,,-151.3944848,171.2839398,-128.564332,122.5112922,,50,-157.2865431
-30.55962,-0.009782,3.529772,3.431798,3.703363,4.199149,0.487979,2.786092,2.80812,3.350921,3.105329,3.080342,2.950149,3.335468,3.488347,4.079806,3.307523,2.091912,2.374451,3.142493,2.543265,2.465623,2.172131,1.29713,1.768135,4.118333,2.250417,1.3403,1.861885,2.102221,2.955637,2.320649,2.720134,,,-30.55962,-149.1309456,,,16.74717424,51,,-149.668663,171.5869683,-130.8768664,119.6209268,,51,-157.0074608
-32.270296,0.03526,3.53832,3.435744,3.717171,4.203095,0.589899,2.865983,2.998149,3.348619,3.105329,3.074753,2.937984,3.359469,3.494594,4.079477,3.322646,2.173419,2.404412,3.154735,2.625417,2.506216,2.255572,1.557439,1.945326,4.121555,2.308084,1.332568,1.863818,2.095455,3.003318,2.323226,2.713691,,,-32.270296,-157.4790445,,,16.76643072,52,,-157.0074608,173.0572489,-122.8578406,120.7891939,,52,-156.8635984
-31.322826,0.056301,3.569553,3.466977,3.738541,4.21493,0.593186,2.918587,3.103027,3.360455,3.135576,3.118808,3.01952,3.41799,3.551471,4.091313,3.397277,2.321293,2.471745,3.142171,2.729477,2.606732,2.380572,1.618329,2.127028,4.130575,2.374128,1.519746,1.973999,2.118007,3.027158,2.349322,2.79391,,,-31.322826,-152.8553909,,,16.91884776,53,,-151.8522239,170.9353419,-129.6571592,122.1451458,,53,-156.6527482
-32.297979,0.067151,3.583362,3.4821,3.753336,4.225451,0.584967,2.966259,3.139192,3.355852,3.175028,3.158918,3.04615,3.460073,3.574156,4.09723,3.424565,2.348033,2.495585,3.160534,2.794232,2.62735,2.443072,1.618329,2.164399,4.137019,2.409244,1.509759,2.058728,2.149579,3.035212,2.476899,2.881861,,,-32.297979,-157.6141375,,,16.992648,54,,-149.2375834,173.8063679,-133.1811097,123.9716762,,54,-156.0673581
-32.230849,0.079644,3.595855,3.487689,3.761227,4.230383,0.612255,2.986971,3.143137,3.350921,3.174371,3.159576,3.051082,3.490319,3.574485,4.096902,3.429497,2.337079,2.481087,3.122519,2.763304,2.602866,2.416976,1.598354,2.130894,4.135086,2.411822,1.541009,2.010082,2.126383,3.030379,2.444038,2.862209,,,-32.230849,-157.2865431,,,17.01992232,55,,-148.362209,177.8197678,-136.522109,124.1723125,,55,-155.8941181
-33.296895,0.079644,3.602102,3.495251,3.758596,4.24189,0.587268,3.001766,3.140836,3.350592,3.179302,3.156288,3.045164,3.48473,3.564622,4.097559,3.437059,2.308084,2.48302,3.075805,2.753639,2.571294,2.385726,1.593522,2.077414,4.136052,2.405378,1.594166,1.998806,2.094811,3.019748,2.443394,2.860276,,,-33.296895,-162.4888476,,,17.05682488,56,,-144.0426379,172.3763376,-134.5352755,126.4447284,,56,-155.651992
-33.116622,0.068795,3.615581,3.510046,3.772076,4.241561,0.664859,3.023465,3.156288,3.362756,3.19607,3.180946,3.063246,3.495909,3.567581,4.106436,3.43936,2.336757,2.534889,3.040689,2.783923,2.589979,2.417621,1.674385,2.089334,4.138629,2.404734,1.681473,1.977221,2.118007,3.012338,2.480443,2.862531,,,-33.116622,-161.6091154,,,17.12902448,57,,-150.4570222,174.1978025,-137.7683194,128.005899,,57,-155.3514328
-32.639987,0.061233,3.614924,3.521881,3.775693,4.237944,0.747052,3.01393,3.160891,3.359469,3.199028,3.17996,3.06489,3.493607,3.568896,4.105778,3.437716,2.322904,2.562273,3.056797,2.802608,2.590946,2.477221,1.734952,2.111241,4.129931,2.329347,1.806795,2.082247,2.154089,3.011694,2.559696,2.876384,,,-32.639987,-159.2831366,,,17.18677928,58,,-152.3398384,170.5543847,-131.6753271,127.4882676,,58,-155.0776306
-32.14418,0.048411,3.617554,3.532402,3.784898,4.234657,0.769737,3.058643,3.16648,3.363743,3.202974,3.194754,3.082972,3.515964,3.586978,4.099861,3.434757,2.322582,2.567428,3.051642,2.809374,2.595456,2.484309,1.759437,2.143458,4.133475,2.310017,1.777156,2.078381,2.152156,3.000418,2.525868,2.88315,,,-32.14418,-156.8635984,,,17.23812176,59,,-152.9607989,173.0972502,-135.055708,128.8438194,,59,-154.8187954
-32.347615,0.057945,3.610978,3.522539,3.771747,4.226437,0.771381,3.05963,3.159905,3.350263,3.188179,3.190809,3.073767,3.516292,3.576129,4.092299,3.434757,2.301319,2.563884,3.068717,2.815495,2.672776,2.474,1.768135,2.137659,4.137985,2.321938,1.773612,2.057118,2.133471,3.001707,2.481409,2.863176,,,-32.347615,-157.8563612,,,17.18999032,60,,-152.2757152,173.7932114,-133.2678956,127.5291571,,60,-154.2689122
-32.462516,0.080302,3.609663,3.520895,3.764843,4.219204,0.768093,3.04878,3.147411,3.321989,3.184891,3.176343,3.067191,3.51169,3.567909,4.086381,3.416017,2.287788,2.565172,3.054542,2.814529,2.651835,2.474322,1.760726,2.105765,4.124454,2.303896,1.787143,2.055185,2.140236,3.006539,2.49333,2.842235,,,-32.462516,-158.4170781,,,17.1819676,61,,-151.3107733,174.6998032,-134.2188758,126.8189219,,61,-153.7339178
